Timestamp;Entity Name;Accelerom. vector X;Accelerom. vector Y;Accelerom. vector Z;CO2;Color Temp.;Light data ALL;Light_Blue;Light_Green;Light_Red;Light_White;NO2;PM2.5;RH;T
2025-03-28 14:20:55;DS-0015;-3.799999237;-919.5999756;160.7999878;415;40909;27.98681641;363;887;941;4033;2.68;13.90160942;23.18878174;25.63179016
2025-03-28 14:20:56;DS-0019;-766;730.4000244;644;468.5;45567;68.07943726;1055;2161;2704;8172;26.22;17.05208588;28.38592529;20.48080444
2025-03-28 14:20:57;DS-0013;417.7999878;-297.2000122;-108.8000031;436;31445;128.5141144;2088;4083;4735;16137;13.55;16.75517464;25.58441162;22.16041565
2025-03-28 14:20:57;DS-0016;-898;189.5999908;434.1999817;432.5;38131;186.7339935;2606;5934;7511;21349;16.21;18.06010056;29.271698;20.29521942
2025-03-28 14:20:59;DS-0012;819.4000244;-491.6000061;-548.5999756;433.5;30981;162.943924;1786;5177;6357;25160;12.29;15.31504917;28.79257202;20.02552032
2025-03-28 14:20:59;DS-0017;-611.4000244;563.7999878;328;461;46371;85.53974152;1165;2717;3128;10926;24.58;18.75510406;27.32009888;21.0402298
2025-03-28 14:21:05;DS-0014;-174.7999878;-962.1999512;137.3999939;452.5;15723;17.995121;298;570;667;2504;9.09;19.02990723;23.21548462;24.45552826
2025-03-28 14:21:05;DS-0015;33.59999847;-1035;197;407.5;23349;17.98882866;284;570;603;2169;4.96;14.13833141;23.14224243;25.65181732
2025-03-28 14:21:05;DS-0018;860.2000122;-177.8000031;661;503;42113;30.11980247;451;955;1024;4010;16.25;16.64308357;31.52694702;19.46075439
2025-03-28 14:21:07;DS-0013;437.3999939;-427.7999878;-836.1999512;419.5;20986;59.20142365;1050;1880;2102;7047;17.43;17.25008011;25.63476563;22.13237762
2025-03-28 14:21:09;DS-0012;829.8000488;-515.5999756;-492;465;27946;74.45952606;978;2364;2694;10455;13.73;15.46267605;28.82843018;20.0308609
2025-03-28 14:21:10;DS-0017;-606.4000244;601.4000244;427.4000244;459.5;32701;89.85604858;1185;2854;3289;11699;26.55;18.69483757;27.51693726;21.05224609
2025-03-28 14:21:11;DS-0019;-385.3999939;148;699.2000122;468;23934;60.3214035;931;1915;2386;7592;26.59;17.14981842;28.51715088;20.44075012
2025-03-28 14:21:12;DS-0016;-914.6000366;-58.20000076;353;432;23621;95.89007568;1463;3045;3534;11071;20.8;18.04734993;29.26940918;20.2765274
2025-03-28 14:21:15;DS-0014;-160.3999939;-1028.599976;84.19999695;449;29838;5.417411804;75;170;220;1055;9.86;19.00628662;23.18267822;24.52095032
2025-03-28 14:21:15;DS-0015;130.7999878;-924.7999878;215.3999939;394;36355;16.49762344;264;522;557;1957;4.82;14.6745739;23.15673828;25.65048218
2025-03-28 14:21:15;DS-0018;884.8000488;-143.8000031;591.7999878;503;35719;38.34973907;554;1216;1275;4999;13.11;17.26963234;31.93206787;19.47277069
2025-03-28 14:21:18;DS-0013;297.3999939;-224.7999878;-783.2000122;420.5;23015;55.80374527;1001;1771;1954;6588;17.87;17.07099152;25.70343018;22.10700989
2025-03-28 14:21:19;DS-0012;972;-411;-469.1999817;472.5;25203;85.14962769;1124;2704;3005;11447;18.71;15.93678093;28.77120972;20.03486633
2025-03-28 14:21:20;DS-0017;-510.2000122;621;391.3999939;453.5;24525;73.37101746;987;2331;2684;9624;24.2;18.33929443;27.61383057;21.11232758
2025-03-28 14:21:22;DS-0016;-879.2000122;95.40000153;392.7999878;432;42106;75.91927338;1146;2411;2801;8757;17.8;17.71994591;29.4090271;20.29655457
2025-03-28 14:21:22;DS-0019;-628.4000244;-34.00001526;684.6000366;467.5;25860;46.74326706;740;1483;1805;5523;24.82;16.20549393;28.63922119;20.42339325
2025-03-28 14:21:25;DS-0014;-168.8000031;-1009;235.8000031;449.5;32550;5.669092178;89;178;226;975;6.03;19.70017815;23.3581543;24.60773468
2025-03-28 14:21:25;DS-0018;801.4000244;-87.59999847;588.2000122;502.5;43658;34.70667267;461;1101;1135;4625;11.82;17.36897087;32.10372925;19.49012756
2025-03-28 14:21:29;DS-0012;905.3999634;-460.2000122;-455.6000061;466.5;31882;75.03209686;999;2382;2638;10237;14.28;16.6478405;28.86734009;20.06557465
2025-03-28 14:21:30;DS-0015;114.3999939;-1082.199951;270.1999817;408.5;38083;12.52108002;215;396;413;1440;2.28;15.29403019;23.27194214;25.68119049
2025-03-28 14:21:30;DS-0017;-523.2000122;715.2000122;381.6000061;446.5;21115;63.284935;903;2009;2280;7686;24.11;18.35978889;27.70996094;21.12968445
2025-03-28 14:21:32;DS-0013;641;-349.7999878;-425.3999939;425;28230;26.3446064;443;836;951;3248;13.79;18.22901154;25.90484619;22.08431244
2025-03-28 14:21:32;DS-0016;-874.4000244;-39.39999771;20.20000076;432.5;41787;42.21931839;641;1340;1545;4792;14.73;18.03562927;29.46929932;20.28720856
2025-03-28 14:21:32;DS-0019;-765.7999878;262.6000061;595;471;22082;11.86041927;189;375;487;1553;28.87;15.70919609;28.63082886;20.42472839
2025-03-28 14:21:35;DS-0018;906.2000122;-206.5999908;562.2000122;502;25229;24.32487106;366;771;788;2974;15.94;17.81400681;32.25784302;19.49813843
2025-03-28 14:21:40;DS-0012;1005.599976;-398.3999939;-220.2000122;467;38469;63.56178284;861;2018;2193;8425;14.26;16.68792725;28.88412476;20.08960724
2025-03-28 14:21:40;DS-0014;-150.3999939;-1062.400024;155.8000031;449;45069;0.950092077;19;28;48;259;9.64;19.98626709;23.40316772;24.65312958
2025-03-28 14:21:40;DS-0017;-494;747;457.7999878;443;37280;16.54166985;260;524;619;1691;30.48;17.51528931;27.71453857;21.12701416
2025-03-28 14:21:41;DS-0015;-135.1999969;-1170.199951;342;422.5;32517;1.805804014;42;56;69;230;23.05;15.47017479;23.26889038;25.68386078
2025-03-28 14:21:42;DS-0016;-744.5999756;226.1999969;315.3999939;431.5;46570;12.44557667;178;394;479;1630;18.92;17.72722816;29.53720093;20.29655457
2025-03-28 14:21:42;DS-0019;-880.8000488;130.8000031;569;470.5;38707;8.034884453;139;253;338;759;35.99;14.91735554;28.72543335;20.40737152
2025-03-28 14:21:43;DS-0013;396;-531.4000244;-537.2000122;428.5;28020;9.695971489;166;307;365;1349;15.11;17.82902145;25.96893311;22.02823639
2025-03-28 14:21:45;DS-0018;796.4000244;-245.1999969;638.3999634;503;21252;6.726148129;131;212;237;649;21.09;16.09605026;32.47375488;19.49813843
2025-03-28 14:21:50;DS-0014;-87.19999695;-992.8000488;193.1999969;448;32287;0.358643979;17;10;25;73;14.76;18.30275917;23.44894409;24.67582703
2025-03-28 14:21:51;DS-0015;-19.40000153;-1094.599976;382;428.5;27917;1.528956056;39;46;62;166;-14.04;12.90296745;23.36120605;25.6905365
2025-03-28 14:21:52;DS-0016;1045.199951;4.200000286;422.8000183;431.5;33170;1.554123998;37;48;70;184;42.74;16.35026741;29.54330444;20.2431488
2025-03-28 14:21:52;DS-0019;-807.5999756;-152.3999939;617.5999756;470.5;34045;3.838119984;75;120;174;403;34.65;10.96814823;28.93371582;20.3886795
2025-03-28 14:21:53;DS-0013;214.6000214;-493;-538.7999878;429.5;43648;3.7877841;77;118;157;399;24.56;16.79498482;26.06124878;21.98951721
2025-03-28 14:21:54;DS-0012;935.4000244;-435.6000061;-455.6000061;467.5;28215;14.30800629;254;453;499;1504;24.35;15.73740864;28.92379761;20.13366699
2025-03-28 14:21:55;DS-0017;-396.5999756;895.8000488;423.6000061;445;35538;5.996275425;104;188;236;539;23.55;12.33072948;27.99606323;21.19377136
2025-03-28 14:21:55;DS-0018;839.5999756;-176.2000122;560.7999878;504.5;24004;3.039035797;66;95;111;306;18.84;10.53909492;33.08563232;19.51148987
2025-03-28 14:22:00;DS-0014;-14.40000153;-1076.599976;145;441;50893;0.622907996;21;18;34;107;14.27;11.20529556;23.79455566;24.74124908
2025-03-28 14:22:01;DS-0015;-46.39999771;-909;114.4000015;431.5;42798;0.950091958;28;27;42;119;5.39;7.396731377;23.62136841;25.66783905
2025-03-28 14:22:02;DS-0019;-715.5999756;-261.3999939;589;471.5;31995;5.870436192;109;185;253;586;33.77;6.784362316;29.28390503;20.38200378
2025-03-28 14:22:03;DS-0013;411;-409.7999878;-891;419.5;36008;1.843556046;41;57;84;218;21.21;13.16460514;26.16119385;21.99085236
2025-03-28 14:22:03;DS-0016;-451.6000061;-325.6000061;-162.8000031;436;41202;3.479475975;64;109;154;382;32.18;13.26611137;29.84085083;20.25917053
2025-03-28 14:22:05;DS-0012;938.4000244;-454.2000122;-391.7999878;471;25626;9.582715988;179;302;346;940;23.52;12.05897427;29.0435791;20.13233185
2025-03-28 14:22:06;DS-0017;-656.4000244;549;78.20000458;452.5;26704;11.54582024;207;366;425;1020;28.07;7.018382549;28.58276367;21.25785828
2025-03-28 14:22:10;DS-0014;79.19999695;-967.8000488;61.99999619;443.5;36552;0.396395981;18;10;24;89;14.72;6.300456047;24.0814209;24.79866028
2025-03-28 14:22:10;DS-0018;866.7999878;-130.3999939;598.2000122;505;30693;2.328039885;52;72;91;238;12.34;6.086105824;33.55026245;19.5154953
2025-03-28 14:22:11;DS-0015;26.80000114;-1038.599976;290.2000122;467.5;36276;0.994135976;28;29;43;131;4.59;5.026193619;24.05776978;25.67317963
2025-03-28 14:22:13;DS-0013;425.2000122;-512;-800;432;31699;3.668236256;71;115;155;390;19.81;7.901621342;26.56173706;21.96949005
2025-03-28 14:22:15;DS-0012;873.8000488;-240.3999939;-463.8000183;469.5;50861;2.963531971;59;93;117;292;23.83;7.957943439;29.54483032;20.20576477
2025-03-28 14:22:16;DS-0017;-534.4000244;224.6000061;510.2000122;463.5;24551;8.833968163;161;280;329;782;27.67;4.515267372;28.91540527;21.27521515
2025-03-28 14:22:17;DS-0016;-788;-201.6000061;-479.7999878;459.5;25568;4.385523796;77;138;189;475;39.69;7.558636665;34.13467407;20.29121399
2025-03-28 14:22:17;DS-0019;-854.1999512;-111;555.7999878;477;25007;10.80965614;206;341;431;1053;29.72;4.327572823;29.65087891;20.41805267
2025-03-28 14:22:20;DS-0018;667;232.8000031;288.7999878;511;38512;1.598167777;37;48;69;207;23.25;4.332241535;34.14459229;19.54219818
2025-03-28 14:22:21;DS-0014;144;-1128;54.59999847;465;48480;0.578864038;20;16;33;101;15.15;4.884177208;24.30877686;24.82269287
2025-03-28 14:22:21;DS-0015;63;-769;331.3999939;470.5;28402;0.76762408;25;22;34;110;2.63;4.212116718;24.41177368;25.65582275
2025-03-28 14:22:23;DS-0013;426.4000244;-441.6000061;-799.4000244;452.5;22370;3.070496082;61;96;136;333;20.05;5.730295181;26.96304321;21.9708252
2025-03-28 14:22:25;DS-0012;788.2000122;-420.2000122;-578.7999878;470.5;29053;6.732440472;129;212;246;650;19.5;5.210045815;29.80804443;20.23246765
2025-03-28 14:22:26;DS-0017;-679.7999878;157.6000061;436.3999939;472;33412;5.725719452;101;180;234;588;27.04;3.150397539;29.30679321;21.32862091
2025-03-28 14:22:27;DS-0019;-867;-154.8000031;502.2000122;479.5;32212;18.47960472;345;584;723;1766;28.55;3.501407862;29.86907959;20.43273926
2025-03-28 14:22:28;DS-0016;-771.7999878;-358.8000183;-456.6000061;482.5;43749;5.329323769;98;168;214;559;39.5;5.348144531;39.0411377;20.35396576
2025-03-28 14:22:31;DS-0014;59.20000076;-992.2000122;133.1999969;488.5;40372;0.591448009;20;17;38;100;15.25;3.926201105;24.59564209;24.85740662
2025-03-28 14:22:31;DS-0018;973;364.3999939;72.19999695;517.5;34576;1.42828393;33;43;61;252;21.63;3.947740555;34.52072144;19.58625793
2025-03-28 14:22:35;DS-0012;895.5999756;-505.8000183;-615.5999756;470.5;27669;4.794503689;86;150;185;460;21.04;3.675657034;30.04150391;20.27252197
2025-03-28 14:22:36;DS-0015;28.39999962;-1036.599976;137.3999939;475;15919;0.327183992;18;8;19;70;5.05;3.628312111;24.69482422;25.65181732
2025-03-28 14:22:36;DS-0017;-751.3999634;-252.1999969;763.8000488;480;23542;15.13225937;245;478;572;1333;26.86;2.951568604;29.58374023;21.34998322
2025-03-28 14:22:37;DS-0019;-1101.800049;-276;361;481;34220;8.651499748;162;273;357;867;23.86;3.36497283;29.94766235;20.44876099
2025-03-28 14:22:38;DS-0013;431.3999939;-478.1999817;-608;470;43437;16.96952248;303;537;627;1656;12.78;5.027611256;27.2064209;21.99352264
2025-03-28 14:22:38;DS-0016;-780.2000122;-322.1999817;-488.3999939;496;39381;4.121260166;76;129;168;435;40.78;4.023647308;41.37802124;20.39402008
2025-03-28 14:22:41;DS-0018;1016.399963;-145.2000122;308.3999939;523;38222;1.201771975;32;36;54;165;20.22;4.037927628;34.5916748;19.58625793
2025-03-28 14:22:45;DS-0012;803;-395.2000122;-566;476;38132;3.04532814;60;95;121;316;17.36;2.934484243;30.26199341;20.31658173
2025-03-28 14:22:45;DS-0014;-42;-1037.199951;112.5999985;533;22315;1.101099968;27;34;55;150;14.33;3.523903131;24.96337891;24.90280151
2025-03-28 14:22:46;DS-0017;-663.4000244;-197.3999939;562.2000122;483.5;38946;3.536104441;65;111;155;375;23.99;2.952589035;29.74319458;21.38870239
2025-03-28 14:22:47;DS-0015;111.8000031;-1097.400024;119.3999939;481.5;39990;3.54239583;68;110;133;342;2.06;3.19228363;24.92675781;25.64781189
2025-03-28 14:22:47;DS-0019;-889;-176;531.5999756;483.5;28862;2.390959978;53;74;108;269;37.38;3.401939154;29.97817993;20.49282074
2025-03-28 14:22:48;DS-0013;288.6000061;-694.8000488;-642;485;26683;8.720711708;155;274;352;900;15.73;4.465431213;27.45361328;21.98417664
2025-03-28 14:22:48;DS-0016;-845;-304;-430;513.5;21109;14.97496033;260;474;559;1459;68.23;3.397687674;43.0267334;20.41938782
2025-03-28 14:22:51;DS-0018;613.5999756;194.3999939;762.6000366;534;31624;0.692119956;23;20;36;126;16.88;3.763943911;35.11352539;19.6062851
2025-03-28 14:22:56;DS-0014;-133.3999939;-1222.199951;128.3999939;541.5;39506;4.530240536;83;142;185;463;11.24;3.573957443;25.12588501;24.92816925
2025-03-28 14:22:57;DS-0015;149.3999939;-1009.400024;116.4000092;494.5;47983;4.385523796;81;137;166;405;-0.14;2.984236479;25.03890991;25.6451416
2025-03-28 14:22:58;DS-0013;377.1999817;-680;-262.7999878;485.5;41664;3.152291775;60;98;142;364;18.86;4.02307415;27.52075195;21.97616577
2025-03-28 14:22:58;DS-0016;-799.6000366;-226.2000122;108.7999954;522;20940;19.03959274;313;603;732;1798;33.79;3.026457548;43.05801392;20.47012329
2025-03-28 14:22:58;DS-0019;-744.2000122;-130;529.5999756;486.5;32885;1.302443981;35;39;66;153;32.11;3.281004429;30.08041382;20.52352905
2025-03-28 14:23:00;DS-0012;247.2000122;-322.6000061;-826.8000488;505.5;29697;2.189615726;44;68;98;244;49.02;2.753435135;30.48019409;20.39669037
2025-03-28 14:23:01;DS-0017;-1006.400024;-29.80000114;12.39999962;499;33743;4.97697258;88;156;212;476;26.37;3.115626574;29.83703613;21.43276215
2025-03-28 14:23:01;DS-0018;718.2000122;83.3999939;425.4000244;554;49225;0.937507987;26;28;44;138;15.94;3.072491646;34.76028442;19.63165283
2025-03-28 14:23:06;DS-0014;9;-954.5999756;75.19999695;546;37312;0.629199982;22;17;37;120;10.67;3.403177261;25.25253296;24.92816925
2025-03-28 14:23:07;DS-0015;119;-1092;320.5999756;500;27051;1.182895899;31;36;52;144;-1.5;3.185043335;24.9961853;25.62778473
2025-03-28 14:23:08;DS-0016;445.3999939;26.79999924;642;525.5;24499;5.329324722;100;168;214;559;-19.98;2.95574069;41.28112793;20.51418304
2025-03-28 14:23:08;DS-0019;-813.2000122;-153.4000092;461;493.5;35179;2.032315969;45;63;92;211;30.73;3.036409378;30.37185669;20.55957794
2025-03-28 14:23:09;DS-0013;616.5999756;-602.7999878;364.3999939;488.5;38503;1.856139898;42;57;88;236;20.75;3.648699045;27.5642395;22.00687408
2025-03-28 14:23:11;DS-0012;37.79999924;-135.6000061;-843.4000244;306.5;30969;1.113683939;27;34;62;115;8;2.463980675;30.90362549;20.43674469
2025-03-28 14:23:11;DS-0017;-1003;-22.79999924;39.80000305;516.5;22985;5.190900326;91;163;217;462;26.06;3.208405256;29.86755371;21.47949219
2025-03-28 14:23:16;DS-0014;-296.3999939;-1006.200012;21;546;32001;0.257971972;15;6;19;61;17.36;3.550825834;25.16479492;24.94419098
2025-03-28 14:23:16;DS-0018;1052.199951;-20.59999847;26.80000114;575;26499;0.817959905;25;25;40;108;8.1;2.561415911;34.09347534;19.68372345
2025-03-28 14:23:17;DS-0015;495;-557.7999878;158.2000122;509;43661;0.232804015;18;5;16;45;1.46;3.175598145;24.88708496;25.60909271
2025-03-28 14:23:19;DS-0013;100.6000061;-1003.599976;-78.20000458;506;23240;1.233232021;31;37;71;130;18.81;3.180932522;27.92663574;22.02022552
2025-03-28 14:23:21;DS-0012;36.40000153;-0.399999917;-953.5999756;373.5;22082;1.101100087;27;32;62;114;15.11;2.269217968;31.95877075;20.53287506
2025-03-28 14:23:21;DS-0017;-997.5999756;-24.60000038;37;523.5;33646;5.260111809;91;164;220;465;26.05;3.208563566;29.76379395;21.51821136
2025-03-28 14:23:22;DS-0019;-865.5999756;-100.5999985;367.3999939;507.5;21865;1.472328067;35;45;80;159;28.15;2.635771513;31.21337891;20.61565399
2025-03-28 14:23:23;DS-0016;-215;-234.1999969;195.5999908;525;33827;0.855711937;25;26;54;103;3.47;3.359214783;37.71972656;20.57426453
2025-03-28 14:23:26;DS-0014;-3.599999428;-1090.599976;5;544;21671;0.062919989;12;0;13;31;15.5;3.496140718;25.10223389;24.94552612
2025-03-28 14:23:26;DS-0018;1053.400024;-21.19999886;27.60000038;579.5;45785;0.849420071;25;25;40;114;16.14;2.441965342;33.69064331;19.72377777
2025-03-28 14:23:27;DS-0015;334.5999756;-324.6000061;723;519;27604;0.012583999;15;0;5;20;5.15;2.727399588;24.92218018;25.58372498
2025-03-28 14:23:29;DS-0013;43.60000229;-999.8000488;-34.40000153;525.5;38179;1.403115988;32;43;79;147;17.71;2.569376945;28.0166626;22.00019836
2025-03-28 14:23:31;DS-0012;28.39999771;-39.40000153;631.8000488;506.5;34652;0.975260019;25;29;55;120;13.21;2.640992403;31.87561035;20.62232971
2025-03-28 14:23:31;DS-0017;-1000.200012;-24.39999962;36.79999924;526.5;24466;5.241235733;91;164;218;476;26.42;3.352650881;29.65927124;21.5555954
2025-03-28 14:23:33;DS-0016;14.79999924;-34;1010.799988;540.5;26551;0.484484017;20;13;36;63;13.48;3.485778332;36.33804321;20.59696198
2025-03-28 14:23:33;DS-0019;-533.4000244;-163.8000031;675.7999878;546.5;40744;2.12669611;40;66;123;192;31.2;2.452597618;31.19659424;20.63835144
2025-03-28 14:23:36;DS-0014;9.599999428;-1059.199951;16.79999924;548;33031;0.094379991;13;0;15;35;18.43;3.004924536;25.23422241;24.97623444
2025-03-28 14:23:36;DS-0018;1053.199951;-23.19999886;28.20000076;592.5;12806;0.83683598;25;25;40;138;17.17;2.581146955;33.21685791;19.75982666
2025-03-28 14:23:41;DS-0012;8.399999619;-53.79999924;973.5999756;574.5;37623;1.201771975;29;36;66;138;14.94;2.783567429;31.63909912;20.70644379
2025-03-28 14:23:42;DS-0015;79.40000153;-126.4000015;1089.800049;528.5;28753;0;15;0;8;23;6.47;2.675321817;25.32958984;25.54767609
2025-03-28 14:23:42;DS-0017;-993;-24.59999847;38;530.5;38306;5.272695541;91;165;221;489;25.84;3.240866661;29.59899902;21.57028198
2025-03-28 14:23:43;DS-0019;-50;-73;964.5999756;576;19637;0.82425195;26;24;52;107;25.56;2.702228546;31.40258789;20.6703949
2025-03-28 14:23:44;DS-0013;33;-1004.600037;-29.60000038;537.5;37400;1.89389205;40;58;101;195;14.3;2.734178305;28.0456543;22.07630157
2025-03-28 14:23:44;DS-0016;17;-39.20000076;1009.599976;544.5;42245;0.53482002;20;15;39;68;14.27;3.230215073;35.50643921;20.63167572
2025-03-28 14:23:46;DS-0018;1060.599976;-24;26.80000114;599;37174;0.874588013;25;25;40;138;17.14;2.883357286;32.97042847;19.82524872
2025-03-28 14:23:51;DS-0012;21.60000038;-48.19999695;1009.400024;576;44039;1.063348055;27;32;59;122;15.72;2.492444992;31.47659302;20.77453613
2025-03-28 14:23:51;DS-0014;11;-1063.800049;14.80000019;565.5;33618;0.106963992;12;1;15;35;12.96;2.410482883;25.34713745;24.98291016
2025-03-28 14:23:52;DS-0015;78;-126.8000031;1067.400024;541.5;44647;0;15;0;8;24;5.56;2.736384153;25.35324097;25.53699493
2025-03-28 14:23:52;DS-0017;-1003.800049;-23.60000038;35.60000229;533;37068;5.222360134;90;164;219;463;25.95;3.108195066;29.49523926;21.61434174
2025-03-28 14:23:53;DS-0019;53.39999771;-110.8000031;1042;582.5;16422;0.887171984;25;25;57;94;26.65;2.588120699;32.1723938;20.70110321
2025-03-28 14:23:54;DS-0013;29.40000153;-999.2000122;-33.39999771;550;24077;2.541967869;50;79;128;254;17.55;2.904589415;28.15856934;22.12169647
2025-03-28 14:23:54;DS-0016;18.20000076;-42;1012.400024;564;23638;0.503359973;20;14;38;67;15.7;2.762857199;34.58023071;20.74249268
2025-03-28 14:23:56;DS-0018;1059.400024;-22.79999924;24.39999962;602;34266;0.83683604;25;24;41;109;16.83;3.052946329;32.7911377;19.84661102
2025-03-28 14:24:02;DS-0014;13.60000038;-1064;13.60000038;586;36061;0.125839993;13;2;16;36;15.4;2.561293602;25.40817261;25.02696991
2025-03-28 14:24:03;DS-0015;77.59999847;-129.4000092;1066.199951;549.5;18116;0;15;0;8;25;5.16;2.757343054;25.365448;25.52497864
2025-03-28 14:24:03;DS-0019;38.60000229;-52.79999924;1057.400024;593.5;16237;0.912339985;25;26;60;95;23.57;2.340771675;32.26318359;20.77186584
2025-03-28 14:24:04;DS-0013;28.19999886;-1000.400024;-30.60000038;559;35570;2.560843945;50;80;129;258;19.03;2.793181896;28.22494507;22.12837219
2025-03-28 14:24:04;DS-0016;15.79999924;-40.59999847;1009.399963;574.5;32365;0.52223599;20;14;40;68;15.7;2.567647457;34.0965271;20.79990387
2025-03-28 14:24:06;DS-0012;19.80000114;-50;1010.400024;578;50101;1.321319938;31;40;70;147;18.02;2.248247147;31.29730225;20.89336395
2025-03-28 14:24:06;DS-0018;1049.400024;-22.20000076;29;602.5;32469;1.692547917;41;51;70;192;17.03;2.956116676;32.66296387;19.87197876
2025-03-28 14:24:07;DS-0017;-998;-22;37.20000076;534;19091;5.56212759;95;175;233;489;26.06;3.018027306;29.48989868;21.65439606
2025-03-28 14:24:12;DS-0014;14;-1062.199951;13.80000019;598.5;42786;0.125839993;13;2;16;36;13.69;2.532287121;25.42648315;25.04833221
2025-03-28 14:24:13;DS-0015;80.3999939;-126;1068;557;35749;0.012583999;15;0;8;25;4.65;2.813670635;25.35247803;25.53165436
2025-03-28 14:24:13;DS-0019;36;-50.59999847;1058;599.5;44606;0.937507987;25;28;60;96;24.37;2.261664391;31.94122314;20.85865021
2025-03-28 14:24:14;DS-0013;29.60000038;-1001.800049;-30.20000076;567.5;38499;2.598596096;52;80;130;261;19.64;2.580232859;28.26385498;22.18578339
2025-03-28 14:24:14;DS-0016;14.79999924;-42.59999847;1007.799988;578;36133;0.515944004;20;15;40;68;15;2.273793697;33.71429443;20.85330963
2025-03-28 14:24:16;DS-0012;21;-50.40000153;1009.200012;583;39608;1.466036201;32;45;75;164;15.71;2.132829189;31.19125366;20.97080231
2025-03-28 14:24:17;DS-0017;-1001.200012;-24.40000153;38.59999847;537;35161;6.254248142;108;197;257;596;26.21;3.286530733;29.39147949;21.69845581
2025-03-28 14:24:21;DS-0018;1054;-21.19999886;26;603.5;40312;1.044471979;29;31;49;132;9.89;3.010643005;32.45315552;19.93206024
2025-03-28 14:24:22;DS-0014;11.19999981;-1063.599976;12.60000038;603.5;32842;0.125839993;13;2;16;36;14.66;2.556959391;25.38833618;25.0630188
2025-03-28 14:24:23;DS-0015;78.19999695;-127.8000031;1064.199951;562.5;32801;0;15;0;8;24;5.4;2.613171816;25.27999878;25.50094604
2025-03-28 14:24:24;DS-0013;28.59999847;-997.5999756;-34.60000229;577;35582;2.586011887;52;80;131;264;17.68;2.58126235;28.28063965;22.2164917
2025-03-28 14:24:26;DS-0012;19.20000076;-47.59999847;1008.400024;585;46208;1.491204023;32;45;75;166;14.73;1.905096292;30.97000122;21.05758667
2025-03-28 14:24:27;DS-0017;-998.8000488;-24.40000153;38.40000153;539.5;31168;5.908187866;104;186;242;556;25.72;3.231956005;29.32891846;21.71581268
2025-03-28 14:24:28;DS-0019;35;-50.79999924;1055.599976;601.5;35564;0.912339985;25;26;60;95;23.4;2.108629227;31.53076172;20.93608856
2025-03-28 14:24:29;DS-0016;13.39999962;-43.40000153;1009;580.5;24528;0.528528035;20;15;39;68;14.56;2.324890614;33.22296143;20.92407227
2025-03-28 14:24:31;DS-0018;1051.599976;-22;28.19999886;605;31849;0.849420071;25;25;41;112;15.88;3.367640018;32.34786987;19.97612
2025-03-28 14:24:32;DS-0014;12;-1061.200073;11.40000057;610;39392;0.125839993;13;2;16;38;13.74;2.871228933;25.39215088;25.05367279
2025-03-28 14:24:33;DS-0015;76.40000153;-127.4000015;1062.400024;567.5;33895;0;15;0;8;26;3.48;2.319109917;25.26397705;25.50361633
2025-03-28 14:24:35;DS-0013;32.40000153;-1000.400024;-33.20000076;587;38703;2.630055904;53;81;132;265;19.03;2.530374527;28.2333374;22.27523804
2025-03-28 14:24:37;DS-0012;19;-49.59999847;1009.800049;587;30624;1.566707969;34;48;79;173;14.97;1.934675336;30.81817627;21.16039276
2025-03-28 14:24:37;DS-0017;-1001.599976;-22.59999847;36.59999847;542.5;38025;5.423704147;95;170;224;477;26.46;3.234972477;29.33425903;21.74919128
2025-03-28 14:24:38;DS-0019;34.39999771;-50.20000076;1056.199951;605;54673;0.893463969;25;26;60;95;24.39;2.242492437;31.29806519;20.99349976
2025-03-28 14:24:39;DS-0016;15;-38.20000076;1009.599976;587;26962;0.515944004;20;15;40;68;15.82;2.609680891;32.92617798;20.98949432
2025-03-28 14:24:42;DS-0014;13.19999981;-1062.800049;12.79999924;610;36116;0.125839993;13;2;16;37;14.76;3.067978621;25.32043457;25.07770538
2025-03-28 14:24:42;DS-0018;1055.400024;-22.79999924;24;607;31745;0.943800032;26;28;44;123;17.32;3.314560652;32.29904175;20.00816345
2025-03-28 14:24:47;DS-0012;19.60000038;-48.39999771;1006.399963;587.5;42586;1.484911919;33;45;76;167;14.64;2.2388556;30.69610596;21.22447968
2025-03-28 14:24:47;DS-0017;-1002.799988;-23.59999847;33.79999924;544.5;23321;6.103239536;106;192;249;565;27.3;3.012305975;29.32815552;21.79725647
2025-03-28 14:24:48;DS-0015;76.40000153;-127.1999969;1066.800049;571.5;36332;0;15;0;8;25;5.13;2.1598804;25.22125244;25.50361633
2025-03-28 14:24:49;DS-0013;31.60000038;-1001;-34.20000076;590;27121;2.604887962;53;81;131;264;9.11;2.671649218;28.24020386;22.30995178
2025-03-28 14:24:49;DS-0016;15.80000019;-41.20000076;1007.200012;588.5;33417;0.515944064;20;15;39;68;15.81;2.456350088;32.68814087;21.04156494
2025-03-28 14:24:49;DS-0019;38.19999695;-51.59999847;1060.199951;606.5;29926;0.899755955;25;26;60;94;24.74;2.379313707;31.12640381;21.05358124
2025-03-28 14:24:52;DS-0018;1050.800049;-21.39999962;29;608.5;37015;0.943800032;26;28;44;123;18.67;3.26626277;32.25021362;20.04955292
2025-03-28 14:24:57;DS-0012;20.39999962;-46.20000076;1008.799988;588;34234;1.35907197;31;42;71;151;14.76;2.264672041;30.59997559;21.29524231
